mechanism,geometry,schedule,severity,mover_frac,noise,epoch_start__mean,epoch_start__std,epoch_end__mean,epoch_end__std,n_checkpoints__mean,n_checkpoints__std,effective_rank_start__mean,effective_rank_start__std,effective_rank_end__mean,effective_rank_end__std,effective_rank_delta__mean,effective_rank_delta__std,effective_rank_min__mean,effective_rank_min__std,effective_rank_max__mean,effective_rank_max__std,effective_rank_argmin_epoch__mean,effective_rank_argmin_epoch__std,effective_rank_argmax_epoch__mean,effective_rank_argmax_epoch__std,top_k_variance_fraction_start__mean,top_k_variance_fraction_start__std,top_k_variance_fraction_end__mean,top_k_variance_fraction_end__std,top_k_variance_fraction_delta__mean,top_k_variance_fraction_delta__std,top_k_variance_fraction_min__mean,top_k_variance_fraction_min__std,top_k_variance_fraction_max__mean,top_k_variance_fraction_max__std,top_k_variance_fraction_argmin_epoch__mean,top_k_variance_fraction_argmin_epoch__std,top_k_variance_fraction_argmax_epoch__mean,top_k_variance_fraction_argmax_epoch__std,projection_residual_start__mean,projection_residual_start__std,projection_residual_end__mean,projection_residual_end__std,projection_residual_delta__mean,projection_residual_delta__std,projection_residual_min__mean,projection_residual_min__std,projection_residual_max__mean,projection_residual_max__std,projection_residual_argmin_epoch__mean,projection_residual_argmin_epoch__std,projection_residual_argmax_epoch__mean,projection_residual_argmax_epoch__std,total_persistence_h1_start__mean,total_persistence_h1_start__std,total_persistence_h1_end__mean,total_persistence_h1_end__std,total_persistence_h1_delta__mean,total_persistence_h1_delta__std,total_persistence_h1_min__mean,total_persistence_h1_min__std,total_persistence_h1_max__mean,total_persistence_h1_max__std,total_persistence_h1_argmin_epoch__mean,total_persistence_h1_argmin_epoch__std,total_persistence_h1_argmax_epoch__mean,total_persistence_h1_argmax_epoch__std,collapse_effective_rank_end__mean,collapse_effective_rank_end__std,collapse_effective_rank_max__mean,collapse_effective_rank_max__std,collapse_effective_rank_argmax_epoch__mean,collapse_effective_rank_argmax_epoch__std,collapse_effective_rank_auc__mean,collapse_effective_rank_auc__std,collapse_total_persistence_h1_end__mean,collapse_total_persistence_h1_end__std,collapse_total_persistence_h1_max__mean,collapse_total_persistence_h1_max__std,collapse_total_persistence_h1_argmax_epoch__mean,collapse_total_persistence_h1_argmax_epoch__std,collapse_total_persistence_h1_auc__mean,collapse_total_persistence_h1_auc__std,collapse_top_k_variance_fraction_end__mean,collapse_top_k_variance_fraction_end__std,collapse_top_k_variance_fraction_max__mean,collapse_top_k_variance_fraction_max__std,collapse_top_k_variance_fraction_argmax_epoch__mean,collapse_top_k_variance_fraction_argmax_epoch__std,collapse_top_k_variance_fraction_auc__mean,collapse_top_k_variance_fraction_auc__std,collapse_projection_residual_end__mean,collapse_projection_residual_end__std,collapse_projection_residual_max__mean,collapse_projection_residual_max__std,collapse_projection_residual_argmax_epoch__mean,collapse_projection_residual_argmax_epoch__std,collapse_projection_residual_auc__mean,collapse_projection_residual_auc__std
linear_to_kplane,spiked_gaussian,exponential,strong,0.25,0.0,0.0,,50.0,,26.0,,3.2631572031900835,,2.9064907659084698,,-0.35666643728161374,,2.9064907659084693,,3.2631572031900835,,32.0,,0.0,,0.9456283106235654,,0.9571220570143958,,0.01149374639083034,,0.9456283106235654,,0.9571220570143958,,0.0,,32.0,,2.021274060384969,,1.5170074848263193,,-0.5042665755586497,,1.5170074848263193,,2.021274060384969,,26.0,,0.0,,205.8792065584731,,107.84354972288462,,-98.03565683558848,,106.7670810154803,,205.8792065584731,,8.0,,0.0,,0.10930102813708586,,0.10930102813708598,,32.0,,5.111866860956377,,0.4761804675390797,,0.4814091097385462,,8.0,,21.926008942155157,,0.211392114584762,,0.211392114584762,,32.0,,9.835265018784202,,0.24947956610228694,,0.24947956610228694,,26.0,,11.677970370236523,
linear_to_kplane,spiked_gaussian,exponential,strong,0.5,0.0,0.0,,50.0,,26.0,,3.2631572031900835,,2.5281823427045724,,-0.7349748604855111,,2.528182189272477,,3.2631572031900835,,16.0,,0.0,,0.9456283106235654,,0.970188697665359,,0.02456038704179353,,0.9456283106235654,,0.9701887555446564,,0.0,,14.0,,2.021274060384969,,0.9915568441424176,,-1.0297172162425514,,0.9915568441424176,,2.021274060384969,,26.0,,0.0,,205.8792065584731,,87.11350119882829,,-118.76570535964481,,83.62348509865367,,205.8792065584731,,8.0,,0.0,,0.22523427917202243,,0.2252343261915455,,16.0,,10.525502664029633,,0.5768708134491153,,0.5938225792855714,,8.0,,26.743787583352216,,0.4517127814762795,,0.4517138459879423,,14.0,,21.02106137062231,,0.5094396828337237,,0.5094396828337237,,26.0,,23.846528252801793,
linear_to_kplane,spiked_gaussian,exponential,strong,1.0,0.0,0.0,,50.0,,26.0,,3.2631572031900835,,1.60952437684096,,-1.6536328263491236,,1.60952437684096,,3.2631572031900835,,24.0,,0.0,,0.9456283106235654,,1.0,,0.05437168937643455,,0.9456283106235654,,1.0,,0.0,,24.0,,2.021274060384969,,8.976260003668015e-67,,-2.021274060384969,,8.976260003668015e-67,,2.021274060384969,,50.0,,0.0,,205.8792065584731,,82.67236860927858,,-123.20683794919452,,77.10786248233117,,205.8792065584731,,8.0,,0.0,,0.5067585541795294,,0.5067585541795294,,24.0,,23.57536369775223,,0.598442358549705,,0.6254703727914783,,8.0,,27.835890836408353,,1.0,,1.0,,24.0,,46.550921056047315,,1.0,,1.0,,26.0,,46.80932612111624,
linear_to_kplane,spiked_gaussian,exponential,weak,0.25,0.0,0.0,,50.0,,26.0,,3.2631572031900835,,2.906490765914165,,-0.3566664372759183,,2.906490765914165,,3.2631572031900835,,50.0,,0.0,,0.9456283106235654,,0.9571220570097296,,0.011493746386164183,,0.9456283106235654,,0.9571220570097296,,0.0,,50.0,,2.021274060384969,,1.5170074848263198,,-0.5042665755586493,,1.5170074848263198,,2.021274060384969,,50.0,,0.0,,205.8792065584731,,107.84354931554378,,-98.03565724292932,,106.78125094508836,,205.8792065584731,,18.0,,0.0,,0.10930102813534048,,0.10930102813534048,,50.0,,4.684245845905034,,0.4761804695176226,,0.4813402833143292,,18.0,,19.689546903116995,,0.2113921144989424,,0.2113921144989424,,50.0,,8.949035393595135,,0.24947956610228672,,0.24947956610228672,,50.0,,10.713515746001335,
linear_to_kplane,spiked_gaussian,exponential,weak,0.5,0.0,0.0,,50.0,,26.0,,3.2631572031900835,,2.528182342688544,,-0.7349748605015396,,2.52818218800741,,3.2631572031900835,,32.0,,0.0,,0.9456283106235654,,0.970188697667244,,0.024560387043678578,,0.9456283106235654,,0.9701887605033463,,0.0,,30.0,,2.021274060384969,,0.991556844142418,,-1.0297172162425512,,0.991556844142418,,2.021274060384969,,50.0,,0.0,,205.8792065584731,,87.11350157799494,,-118.76570498047816,,82.51710670873724,,205.8792065584731,,16.0,,0.0,,0.2252342791769344,,0.22523432657922748,,32.0,,9.634691372959699,,0.5768708116074206,,0.5991964993060093,,16.0,,24.251645048145942,,0.4517127815109492,,0.45171393718779207,,30.0,,19.13003335542177,,0.5094396828337235,,0.5094396828337235,,50.0,,21.877102597810698,
linear_to_kplane,spiked_gaussian,exponential,weak,1.0,0.0,0.0,,50.0,,26.0,,3.2631572031900835,,1.6095243768409602,,-1.6536328263491233,,1.6095243768409602,,3.2631572031900835,,50.0,,0.0,,0.9456283106235654,,1.0,,0.05437168937643455,,0.9456283106235654,,1.0,,0.0,,50.0,,2.021274060384969,,8.976260003668569e-16,,-2.021274060384968,,8.976260003668569e-16,,2.021274060384969,,50.0,,0.0,,205.8792065584731,,82.6723686092783,,-123.2068379491948,,76.32208004245562,,205.8792065584731,,16.0,,0.0,,0.5067585541795293,,0.5067585541795293,,50.0,,21.4526305127038,,0.5984423585497063,,0.6292870886852826,,16.0,,25.331650447970464,,1.0,,1.0,,50.0,,42.376368113977485,,0.9999999999999996,,0.9999999999999996,,50.0,,42.94345991290038,
linear_to_kplane,spiked_gaussian,linear,moderate,0.25,0.0,0.0,,50.0,,26.0,,3.2631572031900835,,2.9064907659084698,,-0.35666643728161374,,2.9064907659084693,,3.2631572031900835,,42.0,,0.0,,0.9456283106235654,,0.9571220570143958,,0.01149374639083034,,0.9456283106235654,,0.9571220570143958,,0.0,,46.0,,2.021274060384969,,1.5170074848263193,,-0.5042665755586497,,1.5170074848263193,,2.021274060384969,,38.0,,0.0,,205.8792065584731,,107.84354972288462,,-98.03565683558848,,106.73029666314406,,205.8792065584731,,14.0,,0.0,,0.10930102813708586,,0.10930102813708598,,42.0,,4.823869933006906,,0.4761804675390797,,0.48158777932325625,,14.0,,20.412400638436317,,0.211392114584762,,0.211392114584762,,46.0,,9.239697493880456,,0.24947956610228694,,0.24947956610228694,,38.0,,11.028131114863564,
linear_to_kplane,spiked_gaussian,linear,moderate,0.5,0.0,0.0,,50.0,,26.0,,3.2631572031900835,,2.5281823427045724,,-0.7349748604855111,,2.528182193830748,,3.2631572031900835,,26.0,,0.0,,0.9456283106235654,,0.970188697665359,,0.02456038704179353,,0.9456283106235654,,0.9701887565630398,,0.0,,24.0,,2.021274060384969,,0.9915568441424176,,-1.0297172162425514,,0.9915568441424176,,2.021274060384969,,38.0,,0.0,,205.8792065584731,,87.08813415404411,,-118.79107240442899,,82.9030765658305,,205.8792065584731,,12.0,,0.0,,0.22523427917202243,,0.22523432479465566,,26.0,,9.925777561196174,,0.5769940266924933,,0.5973217599209824,,12.0,,25.07237150609665,,0.4517127814762795,,0.45171386471797237,,24.0,,19.749695866690992,,0.5094396828337237,,0.5094396828337237,,38.0,,22.519550218799726,
linear_to_kplane,spiked_gaussian,linear,moderate,1.0,0.0,0.0,,50.0,,26.0,,3.2631572031900835,,1.60952437684096,,-1.6536328263491236,,1.6095243768409595,,3.2631572031900835,,36.0,,0.0,,0.9456283106235654,,1.0,,0.05437168937643455,,0.9456283106235654,,1.0,,0.0,,36.0,,2.021274060384969,,2.4927037687568863e-38,,-2.021274060384969,,2.4927037687568863e-38,,2.021274060384969,,50.0,,0.0,,205.8792065584731,,82.67236860927858,,-123.20683794919452,,77.41084090040798,,205.8792065584731,,14.0,,0.0,,0.5067585541795294,,0.5067585541795295,,36.0,,22.151448233545842,,0.598442358549705,,0.6239987408421355,,14.0,,26.139603156860687,,1.0,,1.0,,36.0,,43.743407986706146,,1.0,,1.0,,38.0,,44.204546637466976,
linear_to_kplane,spiked_gaussian,linear,strong,0.25,0.0,0.0,,50.0,,26.0,,3.2631572031900835,,2.9064907659084698,,-0.35666643728161374,,2.9064907659084693,,3.2631572031900835,,42.0,,0.0,,0.9456283106235654,,0.9571220570143958,,0.01149374639083034,,0.9456283106235654,,0.9571220570143958,,0.0,,46.0,,2.021274060384969,,1.5170074848263193,,-0.5042665755586497,,1.5170074848263193,,2.021274060384969,,38.0,,0.0,,205.8792065584731,,107.84354972288462,,-98.03565683558848,,106.73029666314406,,205.8792065584731,,14.0,,0.0,,0.10930102813708586,,0.10930102813708598,,42.0,,4.823869933006906,,0.4761804675390797,,0.48158777932325625,,14.0,,20.412400638436317,,0.211392114584762,,0.211392114584762,,46.0,,9.239697493880456,,0.24947956610228694,,0.24947956610228694,,38.0,,11.028131114863564,
linear_to_kplane,spiked_gaussian,linear,strong,0.5,0.0,0.0,,50.0,,26.0,,3.2631572031900835,,2.5281823427045724,,-0.7349748604855111,,2.528182193830748,,3.2631572031900835,,26.0,,0.0,,0.9456283106235654,,0.970188697665359,,0.02456038704179353,,0.9456283106235654,,0.9701887565630398,,0.0,,24.0,,2.021274060384969,,0.9915568441424176,,-1.0297172162425514,,0.9915568441424176,,2.021274060384969,,38.0,,0.0,,205.8792065584731,,87.11350119882829,,-118.76570535964481,,82.9030765658305,,205.8792065584731,,12.0,,0.0,,0.22523427917202243,,0.22523432479465566,,26.0,,9.925777561196174,,0.5768708134491153,,0.5973217599209824,,12.0,,25.073461176115813,,0.4517127814762795,,0.45171386471797237,,24.0,,19.749695866690992,,0.5094396828337237,,0.5094396828337237,,38.0,,22.519550218799726,
linear_to_kplane,spiked_gaussian,linear,strong,1.0,0.0,0.0,,50.0,,26.0,,3.2631572031900835,,1.60952437684096,,-1.6536328263491236,,1.6095243768409595,,3.2631572031900835,,36.0,,0.0,,0.9456283106235654,,1.0,,0.05437168937643455,,0.9456283106235654,,1.0,,0.0,,36.0,,2.021274060384969,,2.4927037687568863e-38,,-2.021274060384969,,2.4927037687568863e-38,,2.021274060384969,,50.0,,0.0,,205.8792065584731,,82.67236860927858,,-123.20683794919452,,77.41084090040798,,205.8792065584731,,14.0,,0.0,,0.5067585541795294,,0.5067585541795295,,36.0,,22.151448233545842,,0.598442358549705,,0.6239987408421355,,14.0,,26.139603156860687,,1.0,,1.0,,36.0,,43.743407986706146,,1.0,,1.0,,38.0,,44.204546637466976,
linear_to_kplane,spiked_gaussian,linear,weak,0.25,0.0,0.0,,50.0,,26.0,,3.2631572031900835,,2.906490765949966,,-0.3566664372401176,,2.906490765949966,,3.2631572031900835,,50.0,,0.0,,0.9456283106235654,,0.9571220569804236,,0.011493746356858181,,0.9456283106235654,,0.9571220569804236,,0.0,,50.0,,2.021274060384969,,1.517007484826331,,-0.504266575558638,,1.517007484826331,,2.021274060384969,,50.0,,0.0,,205.8792065584731,,107.84354675722658,,-98.03565980124652,,106.7104497961314,,205.8792065584731,,20.0,,0.0,,0.10930102812436926,,0.10930102812436926,,50.0,,4.555917018449547,,0.4761804819439246,,0.481684179864838,,20.0,,19.006030435931663,,0.21139211395994864,,0.21139211395994864,,50.0,,8.68512311810639,,0.24947956610228106,,0.24947956610228106,,50.0,,10.423658026603169,
linear_to_kplane,spiked_gaussian,linear,weak,0.5,0.0,0.0,,50.0,,26.0,,3.2631572031900835,,2.528182342587885,,-0.7349748606021986,,2.5281821609671784,,3.2631572031900835,,36.0,,0.0,,0.9456283106235654,,0.970188697679084,,0.02456038705551855,,0.9456283106235654,,0.9701887586601105,,0.0,,34.0,,2.021274060384969,,0.9915568441424418,,-1.0297172162425272,,0.9915568441424418,,2.021274060384969,,50.0,,0.0,,205.8792065584731,,87.11350395936432,,-118.76570259910878,,82.4036868830299,,205.8792065584731,,18.0,,0.0,,0.2252342792077815,,0.22523433486575173,,36.0,,9.367694720136884,,0.5768708000405924,,0.599747404021465,,18.0,,23.47551947376484,,0.4517127817287091,,0.45171390328713684,,34.0,,18.566936647352737,,0.5094396828337117,,0.5094396828337117,,50.0,,21.285210336075057,
linear_to_kplane,spiked_gaussian,linear,weak,1.0,0.0,0.0,,50.0,,26.0,,3.2631572031900835,,1.6095243768409644,,-1.6536328263491191,,1.6095243768409644,,3.2631572031900835,,50.0,,0.0,,0.9456283106235654,,0.9999999999999984,,0.054371689376433,,0.9456283106235654,,0.9999999999999984,,0.0,,50.0,,2.021274060384969,,4.7579817923183766e-14,,-2.0212740603849215,,4.7579817923183766e-14,,2.021274060384969,,50.0,,0.0,,205.8792065584731,,82.67236860926327,,-123.20683794920983,,76.47532168343554,,205.8792065584731,,18.0,,0.0,,0.5067585541795281,,0.5067585541795281,,50.0,,20.822481874258646,,0.5984423585497793,,0.6285427607682407,,18.0,,24.574858137145732,,0.9999999999999715,,0.9999999999999715,,50.0,,41.13341284161798,,0.9999999999999765,,0.9999999999999765,,50.0,,41.78161037176673,
linear_to_kplane,spiked_gaussian,sigmoid,moderate,0.25,0.0,0.0,,50.0,,26.0,,3.2631572031900835,,2.9064907659084698,,-0.35666643728161374,,2.9064907659084693,,3.2631572031900835,,42.0,,0.0,,0.9456283106235654,,0.9571220570143958,,0.01149374639083034,,0.9456283106235654,,0.9571220570143958,,0.0,,42.0,,2.021274060384969,,1.5170074848263193,,-0.5042665755586497,,1.5170074848263193,,2.021274060384969,,36.0,,0.0,,205.8792065584731,,107.84354972288462,,-98.03565683558848,,106.77175711896798,,205.8792065584731,,22.0,,0.0,,0.10930102813708586,,0.10930102813708598,,42.0,,4.065540077820556,,0.4761804675390797,,0.48138639688878426,,22.0,,16.731862384906385,,0.211392114584762,,0.211392114584762,,42.0,,7.730469032124876,,0.24947956610228694,,0.24947956610228694,,36.0,,9.30472509166481,
linear_to_kplane,spiked_gaussian,sigmoid,moderate,0.5,0.0,0.0,,50.0,,26.0,,3.2631572031900835,,2.5281823427045724,,-0.7349748604855111,,2.528182249455864,,3.2631572031900835,,30.0,,0.0,,0.9456283106235654,,0.970188697665359,,0.02456038704179353,,0.9456283106235654,,0.9701887613130862,,0.0,,28.0,,2.021274060384969,,0.9915568441424176,,-1.0297172162425514,,0.9915568441424176,,2.021274060384969,,36.0,,0.0,,205.8792065584731,,87.08134237190144,,-118.79786418657166,,82.96081831714005,,205.8792065584731,,20.0,,0.0,,0.22523427917202243,,0.2252343077482455,,30.0,,8.356717694858299,,0.5770270158527695,,0.5970412956998753,,20.0,,20.60010526529626,,0.4517127814762795,,0.45171395208046583,,28.0,,16.525912635141587,,0.5094396828337237,,0.5094396828337237,,36.0,,19.000338479060954,
linear_to_kplane,spiked_gaussian,sigmoid,moderate,1.0,0.0,0.0,,50.0,,26.0,,3.2631572031900835,,1.60952437684096,,-1.6536328263491236,,1.60952437684096,,3.2631572031900835,,36.0,,0.0,,0.9456283106235654,,1.0,,0.05437168937643455,,0.9456283106235654,,1.0,,0.0,,36.0,,2.021274060384969,,8.164165484185469e-49,,-2.021274060384969,,8.164165484185469e-49,,2.021274060384969,,50.0,,0.0,,205.8792065584731,,82.67236860927858,,-123.20683794919452,,78.42512470118666,,205.8792065584731,,22.0,,0.0,,0.5067585541795294,,0.5067585541795294,,36.0,,18.57531454750528,,0.598442358549705,,0.6190721442336984,,22.0,,21.650777457715208,,1.0,,1.0,,36.0,,36.611833543548464,,1.0,,1.0,,36.0,,37.29654190535936,
linear_to_kplane,spiked_gaussian,sigmoid,strong,0.25,0.0,0.0,,50.0,,26.0,,3.2631572031900835,,2.9064907659084698,,-0.35666643728161374,,2.9064907659084693,,3.2631572031900835,,42.0,,0.0,,0.9456283106235654,,0.9571220570143958,,0.01149374639083034,,0.9456283106235654,,0.9571220570143958,,0.0,,42.0,,2.021274060384969,,1.5170074848263193,,-0.5042665755586497,,1.5170074848263193,,2.021274060384969,,36.0,,0.0,,205.8792065584731,,107.84354972288462,,-98.03565683558848,,106.77175711896798,,205.8792065584731,,22.0,,0.0,,0.10930102813708586,,0.10930102813708598,,42.0,,4.065540077820556,,0.4761804675390797,,0.48138639688878426,,22.0,,16.731862384906385,,0.211392114584762,,0.211392114584762,,42.0,,7.730469032124876,,0.24947956610228694,,0.24947956610228694,,36.0,,9.30472509166481,
linear_to_kplane,spiked_gaussian,sigmoid,strong,0.5,0.0,0.0,,50.0,,26.0,,3.2631572031900835,,2.5281823427045724,,-0.7349748604855111,,2.528182249455864,,3.2631572031900835,,30.0,,0.0,,0.9456283106235654,,0.970188697665359,,0.02456038704179353,,0.9456283106235654,,0.9701887613130862,,0.0,,28.0,,2.021274060384969,,0.9915568441424176,,-1.0297172162425514,,0.9915568441424176,,2.021274060384969,,36.0,,0.0,,205.8792065584731,,87.11350119882829,,-118.76570535964481,,82.96081831714005,,205.8792065584731,,20.0,,0.0,,0.22523427917202243,,0.2252343077482455,,30.0,,8.356717694858299,,0.5768708134491153,,0.5970412956998753,,20.0,,20.60079008093647,,0.4517127814762795,,0.45171395208046583,,28.0,,16.525912635141587,,0.5094396828337237,,0.5094396828337237,,36.0,,19.000338479060954,
linear_to_kplane,spiked_gaussian,sigmoid,strong,1.0,0.0,0.0,,50.0,,26.0,,3.2631572031900835,,1.60952437684096,,-1.6536328263491236,,1.60952437684096,,3.2631572031900835,,36.0,,0.0,,0.9456283106235654,,1.0,,0.05437168937643455,,0.9456283106235654,,1.0,,0.0,,36.0,,2.021274060384969,,8.164165484185469e-49,,-2.021274060384969,,8.164165484185469e-49,,2.021274060384969,,50.0,,0.0,,205.8792065584731,,82.67236860927858,,-123.20683794919452,,78.42512470118666,,205.8792065584731,,22.0,,0.0,,0.5067585541795294,,0.5067585541795294,,36.0,,18.57531454750528,,0.598442358549705,,0.6190721442336984,,22.0,,21.650777457715208,,1.0,,1.0,,36.0,,36.611833543548464,,1.0,,1.0,,36.0,,37.29654190535936,
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.25,0.0,0.0,,50.0,,26.0,,3.2631572031900835,,2.90649076592618,,-0.35666643726390346,,2.90649076592618,,3.2631572031900835,,50.0,,0.0,,0.9456283106235654,,0.9571220569998944,,0.01149374637632894,,0.9456283106235654,,0.9571220569998944,,0.0,,50.0,,2.021274060384969,,1.5170074848263218,,-0.5042665755586473,,1.5170074848263218,,2.021274060384969,,50.0,,0.0,,205.8792065584731,,107.84354845695574,,-98.03565810151736,,106.70995327797456,,205.8792065584731,,26.0,,0.0,,0.10930102813165854,,0.10930102813165854,,50.0,,3.7594045294774032,,0.476180473687971,,0.48168659156131355,,26.0,,15.271152837886985,,0.21139211431805335,,0.21139211431805335,,50.0,,7.118969707102406,,0.24947956610228572,,0.24947956610228572,,50.0,,8.609592883069645,
linear_to_kplane,spiked_gaussian,sigmoid,weak,0.5,0.0,0.0,,50.0,,26.0,,3.2631572031900835,,2.5281823426547594,,-0.7349748605353241,,2.5281822152475284,,3.2631572031900835,,38.0,,0.0,,0.9456283106235654,,0.9701886976712176,,0.024560387047652177,,0.9456283106235654,,0.9701887473568416,,0.0,,36.0,,2.021274060384969,,0.9915568441424222,,-1.0297172162425468,,0.9915568441424222,,2.021274060384969,,50.0,,0.0,,205.8792065584731,,87.11350237719792,,-118.76570418127518,,82.77770835481326,,205.8792065584731,,24.0,,0.0,,0.22523427918728767,,0.22523431823144735,,38.0,,7.72286648337433,,0.5768708077255182,,0.59793070053773,,24.0,,18.878134924394246,,0.45171278158403133,,0.4517136953982703,,36.0,,15.220206259226593,,0.5094396828337213,,0.5094396828337213,,50.0,,17.5808717972525,
linear_to_kplane,spiked_gaussian,sigmoid,weak,1.0,0.0,0.0,,50.0,,26.0,,3.2631572031900835,,1.6095243768409606,,-1.653632826349123,,1.6095243768409606,,3.2631572031900835,,50.0,,0.0,,0.9456283106235654,,0.9999999999999998,,0.05437168937643433,,0.9456283106235654,,0.9999999999999998,,0.0,,50.0,,2.021274060384969,,8.669588517533436e-15,,-2.02127406038496,,8.669588517533436e-15,,2.021274060384969,,50.0,,0.0,,205.8792065584731,,82.67236860927578,,-123.20683794919732,,77.7228813520556,,205.8792065584731,,26.0,,0.0,,0.5067585541795292,,0.5067585541795292,,50.0,,17.11552791381348,,0.5984423585497185,,0.6224830926284874,,26.0,,19.90638096989992,,0.9999999999999959,,0.9999999999999959,,50.0,,33.7243348293403,,0.9999999999999957,,0.9999999999999957,,50.0,,34.510212670242126,
